mean_x,std_x,min_x,max_x,mean_y,std_y,min_y,max_y,speed_mean,speed_std,acc_mean,acc_std,dom_freq,speed_energy,label,start_row,end_row
427.74,13.756176794444016,409.0,443.0,388.72,8.926455063461644,375.0,399.0,28.582476346765002,27.18992544834611,0.0,225.34695471649934,1.0,2158.6466795911797,1,3775,3825
411.82,4.311333900314379,409.0,425.0,383.94,4.2304136913545465,375.0,389.0,19.383536458459865,20.137738561307156,40.625,179.00004364524608,1.0,933.8706269104567,0,3800,3850
409.18,0.3841874542459709,409.0,410.0,388.72,1.6129476122924762,386.0,391.0,6.974873734152916,7.165970722283462,-3.125,118.95541444171425,5.5,89.0971301130627,0,3825,3875
408.22,1.46,405.0,410.0,390.8,1.6492422502470643,387.0,394.0,13.539368836398896,9.575254122578178,3.125,198.84922837416292,0.5,179.94790584956422,0,3850,3900
406.54,1.0041912168506553,405.0,409.0,392.28,1.7092688495377197,387.0,394.0,10.151924717277758,10.609591157755558,0.0,149.8697351035225,0.5,160.93030408869404,0,3875,3925
406.02,0.13999999999999999,406.0,407.0,393.48,0.4995998398718719,393.0,394.0,3.5,5.612486080160912,0.0,54.12658773652741,1.0,70.49659932012096,0,3900,3950
406.12,0.3249615361854384,406.0,407.0,393.68,0.46647615158762407,393.0,394.0,5.25,6.656763477847174,0.0,125.0,1.0,77.35551483115803,0,3925,3975
406.4,0.5656854249492381,406.0,408.0,393.34,0.4737087712930805,393.0,394.0,4.957106781186548,6.877651660262705,-15.625,150.68204314051493,0.5,55.199366055207,0,3950,4000
411.62,10.633701143063972,406.0,448.0,386.48,11.638281660107733,351.0,394.0,35.4672354279039,48.97269862996769,34.375,200.8040478302168,0.5,1605.0814968057798,0,3975,4025
438.02,23.40469183732185,407.0,461.0,370.04,13.690814438885658,351.0,394.0,45.007124415811134,48.04928461298563,15.625,232.28232417685166,0.5,7700.271589751614,0,4000,4050
456.2,7.828154316312371,433.0,461.0,358.22,4.124512092357107,348.0,362.0,31.032619069991142,34.9478404720066,-31.25,200.09763241977652,0.5,1265.4136058709457,0,4025,4075
431.0,23.558437978779494,403.0,461.0,373.54,19.10414614684467,348.0,398.0,47.04792872559775,52.371198216491806,0.0,261.4562582918986,0.5,10493.601126106525,0,4050,4100
405.28,6.148300578208583,399.0,429.0,392.3,7.650490180374064,360.0,398.0,40.719168745922765,48.747556827404864,46.875,210.21287573552672,0.5,1407.9562096702853,0,4075,4125
404.04,3.643953896525037,399.0,415.0,389.8,5.786190456595773,381.0,398.0,26.593327941556243,18.84926812883842,28.125,161.44489191361862,1.0,689.4884040940466,0,4100,4150
420.7,15.465122049308246,402.0,442.0,389.2,6.4031242374328485,381.0,399.0,40.150396019468815,32.07133766277644,-53.125,226.66484757235736,1.0,1787.4698554679103,1,4125,4175
423.58,16.37081549587558,395.0,445.0,386.92,7.583772148475981,376.0,399.0,73.52794714464144,40.23233759918525,25.0,313.06199465920486,1.0,2994.511234979819,1,4150,4200
422.52,18.375244216064175,395.0,447.0,385.8,8.182909018191513,376.0,399.0,75.54469423409837,40.87938567391373,18.75,391.1121961790504,1.0,4820.617907476026,1,4175,4225
427.36,16.818751439985075,403.0,447.0,388.12,7.976565677031688,377.0,400.0,56.7070407779341,38.5267637650727,-12.5,327.51431266434753,1.0,3128.5410038247087,1,4200,4250
428.04,16.597541986691887,404.0,447.0,388.6,8.683317338436963,377.0,400.0,54.43552863399681,42.15920092147518,-18.75,304.00966267538274,1.0,3681.942396383499,1,4225,4275
427.08,16.55637641514592,403.0,446.0,387.72,9.01563087088197,377.0,400.0,51.82213029643356,42.375898946682696,3.125,306.96663601277584,1.0,3343.4269048509914,1,4250,4300
426.3,15.47029411485121,403.0,444.0,387.0,8.027452896155792,376.0,398.0,49.36376693832398,40.203774868273655,-21.875,270.65098027718284,1.0,3463.1263014929004,1,4275,4325
427.02,15.603191981130015,404.0,444.0,387.8,7.9473265945222105,376.0,399.0,52.76283023381424,39.33616333245652,-15.625,281.6836933956242,1.0,2542.2147291960755,1,4300,4350
422.52,16.212637046452375,403.0,444.0,387.32,7.4362356068107465,377.0,399.0,56.81613361020316,38.161524623467834,15.625,291.89908894170946,1.0,3558.873877191276,1,4325,4375
414.6,14.636939570825591,403.0,443.0,392.18,6.339369053778143,378.0,399.0,33.173474384152456,39.32423676670637,0.0,223.16963839196407,0.5,2018.2307136294307,0,4350,4400
405.82,0.3841874542459709,405.0,406.0,396.24,0.8845337754998392,393.0,397.0,4.103553390593274,6.984686791156097,0.0,44.19417382415922,1.0,66.59599224961798,0,4375,4425
406.0,0.0,406.0,406.0,396.96,0.19595917942265423,396.0,397.0,1.0,3.391164991562634,0.0,0.0,0.5,2.6447802438482237,0,4400,4450
406.0,0.0,406.0,406.0,397.0,0.0,397.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4425,4475
406.0,0.0,406.0,406.0,397.0,0.0,397.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4450,4500
406.0,0.0,406.0,406.0,397.14,0.34698703145794946,397.0,398.0,1.25,4.5069390943299865,0.0,0.0,0.5,4.9465100157625645,0,4475,4525
406.0,0.0,406.0,406.0,397.6,0.4898979485566357,397.0,398.0,1.5,4.06201920231798,0.0,0.0,0.5,68.08442410735795,0,4500,4550
405.68,0.46647615158762407,405.0,406.0,397.96,0.19595917942265423,397.0,398.0,2.0,4.58257569495584,-3.125,91.05501427708415,3.0,29.603208094156464,0,4525,4575
405.56,0.4963869458396343,405.0,406.0,397.64,0.48000000000000004,397.0,398.0,2.7071067811865475,5.492865634188935,0.0,108.25317547305482,3.0,91.18318346800508,0,4550,4600
405.88,0.3249615361854384,405.0,406.0,397.44,0.4963869458396343,397.0,398.0,2.4571067811865475,5.881124574930128,15.625,78.125,0.5,29.741636419997654,0,4575,4625
405.74,0.5936328831862332,405.0,407.0,398.0,0.6324555320336759,397.0,399.0,3.7071067811865475,6.021408416050244,0.0,76.54655446197431,6.0,69.64792895253788,0,4600,4650
406.68,1.3332666649999165,405.0,408.0,398.04,0.5986651818838307,397.0,399.0,4.207106781186548,6.208884966859522,0.0,76.54655446197431,4.0,81.38672056032347,0,4625,4675
407.94,0.23748684174075835,407.0,408.0,397.68,0.5075431016179808,396.0,398.0,3.75,6.25,0.0,44.19417382415922,4.5,60.01877439792545,0,4650,4700
415.92,14.29662897329297,404.0,447.0,392.76,6.742581108151388,378.0,400.0,35.25366206909566,36.66986924871706,0.0,223.16963839196407,0.5,1863.4333898066907,0,4675,4725
428.32,16.97697263943133,402.0,447.0,388.0,8.706319543871567,373.0,400.0,64.578164013686,35.0219321657368,-28.125,280.71128962868596,1.0,3813.201143450715,0,4700,4750
417.02,19.387098803070046,400.0,447.0,391.22,8.768785548751891,373.0,400.0,41.45363587703702,37.877712082094256,0.0,216.50635094610965,0.5,2685.882142303635,0,4725,4775
401.62,0.7180529228406497,400.0,402.0,396.88,4.44360214240654,383.0,400.0,11.603421339883203,16.48061325343032,31.25,159.34435979977454,0.5,262.5638112816214,0,4750,4800
402.1,0.3,402.0,403.0,399.9,0.6403124237432849,399.0,401.0,3.0,5.338539126015656,0.0,62.5,3.0,48.858899526615886,0,4775,4825
402.86,1.0584894897919392,402.0,405.0,399.96,0.63118935352238,399.0,401.0,5.723230556748042,7.398961548373224,0.0,128.8470508005519,4.0,104.4002310043523,0,4800,4850
404.08,1.0166612021711068,402.0,405.0,399.48,0.5381449618829484,399.0,401.0,4.68033733793459,7.90376128201854,3.125,126.89962815154345,0.5,86.57485715806605,0,4825,4875
404.34,0.4737087712930805,404.0,405.0,399.68,0.5075431016179809,399.0,401.0,2.0606601717798214,5.19650648574986,3.125,79.61087001785623,1.5,44.113084278970625,0,4850,4900
409.32,12.505102958392625,402.0,446.0,388.88,19.146425253816965,345.0,401.0,41.50704335430944,66.44294809822541,0.0,406.25,0.5,3895.705724563982,0,4875,4925
424.78,16.302502875325615,402.0,446.0,358.7,26.062425059844298,320.0,400.0,73.36448917020738,64.26625653322687,-3.125,562.9251865257052,1.0,9981.3984727157,0,4900,4950
429.72,9.927819498762052,407.0,445.0,348.78,17.16192296917802,320.0,383.0,63.90294088434728,40.24349818705645,-9.375,435.72183285325514,1.0,2880.7916780990577,0,4925,4975
413.66,12.527745208137016,399.0,434.0,374.52,20.480468744635704,332.0,399.0,45.3470206992335,28.4477189543079,18.75,233.10070248714396,0.5,1849.7915113949282,0,4950,5000
404.56,2.3508296407864178,399.0,407.0,395.2,4.774934554525329,386.0,400.0,16.62502322331573,13.527143187835808,31.25,171.16329922036442,0.5,170.24366869381453,0,4975,5025
412.1,13.315029102484154,401.0,445.0,395.9,5.397221507405454,381.0,400.0,36.51238962308606,42.953118676202756,0.0,307.77680630612826,0.5,2032.3177335257528,0,5000,5050
422.52,17.97358061155317,400.0,445.0,389.66,8.276738488076086,376.0,399.0,62.02695448271232,44.89049919080356,-6.25,390.2623316437291,1.0,4810.32346624223,1,5025,5075
428.12,17.593908036590392,400.0,446.0,387.92,9.478058872997149,376.0,400.0,56.81500404372907,44.51325999644431,-15.625,335.4829773997483,1.0,3377.7384714765476,1,5050,5100
421.04,18.919788582328295,398.0,446.0,386.54,8.173640559750595,376.0,400.0,64.08586315065426,48.24289734495239,56.25,393.75,1.0,5980.400388610131,1,5075,5125
426.8,19.71699774306423,398.0,449.0,388.0,7.647221717722064,377.0,399.0,73.0394899291071,52.97034935599216,-53.125,439.29320006688016,1.0,5110.545785375436,1,5100,5150
424.2,18.77658115845374,401.0,449.0,386.5,7.63740793725201,377.0,399.0,65.085912379092,53.80589196157945,0.0,407.45015032516557,1.0,5914.9308298681635,1,5125,5175
426.96,20.09473562901488,401.0,449.0,390.52,9.877732533329702,379.0,402.0,46.43024235635191,56.48988931419875,78.125,421.875,1.0,9333.549863628125,0,5150,5200
446.58,2.742918154083348,431.0,449.0,400.7,2.794637722496424,387.0,402.0,18.66293284663995,42.18791222094082,-75.0,290.2046691560975,0.0,489.8196546284528,0,5175,5225
447.0,0.0,447.0,447.0,401.2,0.4,401.0,402.0,2.25,5.414101956926928,0.0,0.0,0.5,24.824548305702123,0,5200,5250
446.92,0.2712931993250107,446.0,447.0,401.5,0.5,401.0,402.0,1.0,3.391164991562634,0.0,44.19417382415922,1.0,30.07103435161418,0,5225,5275
446.54,0.4983974317750845,446.0,447.0,402.0,0.0,402.0,402.0,1.0,3.391164991562634,0.0,62.5,1.0,26.492960140761657,0,5250,5300
446.62,0.48538644398046393,446.0,447.0,401.98,0.13999999999999999,401.0,402.0,1.25,4.5069390943299865,0.0,44.19417382415922,1.0,22.044003264851074,0,5275,5325
446.54,0.4983974317750845,446.0,447.0,402.1,0.3605551275463989,401.0,403.0,3.0,5.338539126015656,0.0,44.19417382415922,1.5,62.722557428864604,0,5300,5350
437.38,16.357126887078916,396.0,447.0,396.84,8.357894471695607,378.0,403.0,37.31629845137716,50.1684050961135,-3.125,288.9400078303453,0.5,3079.355851613719,0,5325,5375
404.96,28.23045164357099,371.0,446.0,402.84,14.76801950161226,378.0,424.0,58.17056168690162,46.776711652598806,0.0,375.0,0.5,3916.681082994329,0,5350,5400
375.8,8.660254037844387,365.0,396.0,412.02,8.164533054621067,393.0,424.0,41.90801266476763,29.15421881117167,-15.625,293.567097313374,1.5,1236.1841078193818,0,5375,5425
366.3,5.103920062069938,355.0,373.0,411.2,6.330876716537765,401.0,422.0,33.43153378620153,19.23103087985836,18.75,233.10070248714396,1.5,606.3177260353737,0,5400,5450
360.0,3.687817782917155,355.0,367.0,400.96,13.064394360244949,382.0,422.0,30.77220299542653,13.344344225486042,0.0,182.21724671391564,2.0,324.2944410868478,0,5425,5475
358.94,1.8374982993189408,355.0,361.0,393.22,5.26228087429776,382.0,399.0,19.84101180267432,13.58157761992834,0.0,125.0,0.5,188.54327669821862,0,5450,5500
360.56,0.4963869458396343,360.0,361.0,397.96,1.4136477637657834,393.0,399.0,6.457106781186548,7.837778512841168,0.0,44.19417382415922,2.0,96.22925169156498,0,5475,5525
361.0,0.0,361.0,361.0,398.9,0.3,398.0,399.0,1.0,3.391164991562634,0.0,0.0,0.5,3.9789614795683415,0,5500,5550
361.0,0.0,361.0,361.0,399.0,0.0,399.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5525,5575
361.02,0.13999999999999999,361.0,362.0,399.0,0.0,399.0,399.0,0.5,2.449489742783178,0.0,54.12658773652741,0.0,0.658722426425163,0,5550,5600
361.02,0.14,361.0,362.0,399.06,0.23748684174075835,399.0,400.0,1.5,4.06201920231798,0.0,54.12658773652741,1.0,73.00605059130352,0,5575,5625
361.0,0.0,361.0,361.0,399.06,0.23748684174075835,399.0,400.0,1.0,3.391164991562634,0.0,0.0,0.0,2.1848830953878284,0,5600,5650
361.28,0.567097875150313,361.0,363.0,399.0,0.0,399.0,399.0,1.0,3.391164991562634,0.0,62.5,0.5,7.4562974112658615,0,5625,5675
362.28,0.8726969691708572,361.0,363.0,398.66,0.4737087712930805,398.0,399.0,3.25,6.025985396596975,0.0,62.5,3.5,57.20900582662674,0,5650,5700
362.38,0.7717512552629895,361.0,363.0,398.62,0.48538644398046393,398.0,399.0,4.5,6.0,0.0,88.38834764831844,2.5,85.22917138586833,0,5675,5725
361.4,0.6000000000000001,361.0,363.0,398.96,0.19595917942265423,398.0,399.0,3.5,6.6332495807108,0.0,173.9926363384382,0.5,37.18413802761468,0,5700,5750
361.5,0.5,361.0,362.0,399.0,0.0,399.0,399.0,1.0,3.391164991562634,0.0,76.54655446197431,1.0,54.919592968702695,0,5725,5775
361.96,0.19595917942265423,361.0,362.0,399.0,0.0,399.0,399.0,1.0,3.391164991562634,0.0,76.54655446197431,0.5,3.6711724413009796,0,5750,5800
361.92,0.2712931993250107,361.0,362.0,399.0,0.0,399.0,399.0,1.5,4.06201920231798,0.0,88.38834764831844,1.5,53.163716570881995,0,5775,5825
361.78,0.41424630354415953,361.0,362.0,399.0,0.0,399.0,399.0,3.5,5.612486080160912,0.0,136.21559198564606,1.5,55.5618010295874,0,5800,5850
361.84,0.36660605559646725,361.0,362.0,399.0,0.0,399.0,399.0,2.5,5.0,-3.125,122.99167908846516,0.5,49.2082419332601,0,5825,5875
362.0,0.0,362.0,362.0,399.0,0.0,399.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5850,5900
362.0,0.0,362.0,362.0,399.24,0.42708313008125237,399.0,400.0,2.0,4.58257569495584,0.0,0.0,0.5,55.03860893250683,0,5875,5925
362.0,0.0,362.0,362.0,399.64,0.48,399.0,400.0,3.5,5.612486080160912,0.0,0.0,0.5,37.04136625804841,0,5900,5950
362.18,0.38418745424597095,362.0,363.0,399.54,0.4983974317750845,399.0,400.0,3.0,5.338539126015656,0.0,44.19417382415922,4.0,79.06484226462835,0,5925,5975
362.58,0.4935585071701227,362.0,363.0,398.96,0.7472616676907762,397.0,400.0,5.559016994374947,7.312477696119867,-3.125,85.52457614627505,0.5,69.11853404624969,0,5950,6000
363.76,1.6316862443496911,362.0,367.0,401.04,3.358332919768378,397.0,408.0,10.594562577552335,10.618627208369622,0.0,146.57549249448218,1.5,196.09042384356184,0,5975,6025
364.8,1.9078784028338913,361.0,367.0,404.04,2.9526936854336925,400.0,408.0,14.463559117340619,11.464312350036222,-18.75,215.69292408421748,1.0,245.93130684805803,0,6000,6050
363.96,1.6847551750922152,361.0,367.0,403.32,2.2310535627814945,400.0,408.0,9.23703052853818,10.412841447695902,0.0,156.25,0.5,308.29043623744366,0,6025,6075
363.06,0.23748684174075835,363.0,364.0,401.82,0.43312815655415426,401.0,403.0,4.707106781186548,6.351625441610015,0.0,93.75,0.5,61.72651072637321,0,6050,6100
363.22,0.41424630354415953,363.0,364.0,401.44,0.4963869458396343,401.0,402.0,5.707106781186548,6.513749472318882,0.0,128.8470508005519,1.0,84.090764690611,0,6075,6125
363.22,0.41424630354415953,363.0,364.0,401.12,0.3249615361854384,401.0,402.0,4.0,5.830951894845301,0.0,128.8470508005519,3.5,66.0698579093009,0,6100,6150
363.04,0.19595917942265423,363.0,364.0,401.24,0.4270831300812524,401.0,402.0,4.0,5.830951894845301,0.0,76.54655446197431,2.5,78.04253103843256,0,6125,6175
363.34,0.8151073548925932,362.0,366.0,402.28,1.2967652061957864,401.0,407.0,9.43033733793459,7.814648916794456,-3.125,126.89962815154345,0.5,109.36796402080222,0,6150,6200
366.08,3.5090739519138094,362.0,374.0,412.36,10.49525607119712,402.0,428.0,21.27527855185981,26.876802684485625,0.0,320.21721143623745,1.0,1558.0436049466225,0,6175,6225
371.24,3.6908535598151277,366.0,374.0,422.32,4.8556770897579264,407.0,428.0,15.344941213925221,29.082344801291026,0.0,296.46353064078556,0.5,1418.7106777835538,0,6200,6250
374.0,0.0,374.0,374.0,423.0,0.0,423.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6225,6275
374.0,0.0,374.0,374.0,423.0,0.0,423.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6250,6300
374.0,0.0,374.0,374.0,423.0,0.0,423.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6275,6325
374.0,0.0,374.0,374.0,423.0,0.0,423.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6300,6350
374.0,0.0,374.0,374.0,423.0,0.0,423.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6325,6375
374.0,0.0,374.0,374.0,423.0,0.0,423.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6350,6400
374.0,0.0,374.0,374.0,423.0,0.0,423.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6375,6425
374.0,0.0,374.0,374.0,423.0,0.0,423.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6400,6450
374.0,0.0,374.0,374.0,423.0,0.0,423.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6425,6475
374.0,0.0,374.0,374.0,423.0,0.0,423.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6450,6500
374.0,0.0,374.0,374.0,423.0,0.0,423.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6475,6525
374.0,0.0,374.0,374.0,423.0,0.0,423.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6500,6550
374.0,0.0,374.0,374.0,423.0,0.0,423.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6525,6575
374.0,0.0,374.0,374.0,423.0,0.0,423.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6550,6600
374.0,0.0,374.0,374.0,423.0,0.0,423.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6575,6625
374.0,0.0,374.0,374.0,423.0,0.0,423.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6600,6650
374.0,0.0,374.0,374.0,423.0,0.0,423.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6625,6675
374.0,0.0,374.0,374.0,423.0,0.0,423.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6650,6700
374.0,0.0,374.0,374.0,423.0,0.0,423.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6675,6725
374.0,0.0,374.0,374.0,423.0,0.0,423.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6700,6750
374.0,0.0,374.0,374.0,423.0,0.0,423.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6725,6775
374.0,0.0,374.0,374.0,423.0,0.0,423.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6750,6800
373.28,1.887220177933672,366.0,375.0,421.12,6.234228099773058,394.0,427.0,21.79149975506948,45.243845309885046,25.0,358.1637195473601,0.5,1118.699823039592,0,6775,6825
383.88,12.551717014018442,366.0,403.0,399.4,21.164120581777077,370.0,427.0,47.43857031943141,41.15011599070362,-12.5,383.802927946101,0.5,4640.9987255370925,0,6800,6850
396.46,5.348682080662488,378.0,403.0,383.9,6.818357573492313,370.0,396.0,34.28388389434239,21.857271218504163,-25.0,166.41908694617933,0.5,699.6558206069218,0,6825,6875
398.94,3.313065046146846,395.0,407.0,386.18,8.835587133858168,368.0,398.0,43.08417827431123,40.88861189166697,-12.5,184.45443204217133,0.5,2328.304612633684,0,6850,6900
402.62,3.8930193937354076,395.0,407.0,389.02,10.30046600887552,368.0,398.0,46.41518282276909,41.55575535986467,0.0,207.2890493972125,0.5,4663.957363563048,0,6875,6925
404.38,1.948229965892117,397.0,406.0,395.06,5.907317496122923,381.0,400.0,34.42968304103336,34.76128486828386,-28.125,155.27822811006055,1.0,2933.278536479367,0,6900,6950
400.7,3.4655446902326914,397.0,406.0,397.08,5.659823318797152,381.0,401.0,30.671526870238484,40.34857419349832,0.0,146.57549249448218,1.0,5608.235083294078,0,6925,6975
397.86,0.34698703145794946,397.0,398.0,399.52,4.138792094319308,381.0,402.0,13.882660597856459,32.41946536765719,0.0,69.87712429686843,0.0,305.3735820586059,0,6950,7000
398.0,0.0,398.0,398.0,401.04,0.27999999999999997,400.0,402.0,2.25,5.414101956926928,0.0,0.0,1.0,50.917372363060196,0,6975,7025
397.96,0.19595917942265423,397.0,398.0,401.3,0.458257569495584,401.0,402.0,2.0,4.58257569495584,3.125,58.37981778834189,3.0,41.83863943529989,0,7000,7050
397.48,0.4995998398718719,397.0,398.0,401.76,0.42708313008125237,401.0,402.0,3.5,5.612486080160912,0.0,69.87712429686843,2.0,58.40170460584958,0,7025,7075
397.02,0.14,397.0,398.0,402.1,0.41231056256176607,401.0,403.0,3.0,5.338539126015656,0.0,54.12658773652741,1.0,49.22336273823863,0,7050,7100
397.0,0.0,397.0,397.0,402.48,0.4995998398718719,402.0,403.0,4.5,6.0,0.0,0.0,2.5,81.66712854699728,0,7075,7125
397.36,0.71442284397967,397.0,399.0,402.56,0.4963869458396343,402.0,403.0,5.103553390593274,6.7696929612327255,0.0,54.12658773652741,8.5,73.13195733700698,0,7100,7150
398.82,1.3067516979135707,397.0,401.0,402.26,0.5219195340279955,401.0,403.0,5.285533905932738,8.671109002269285,-15.625,129.79099785809493,2.0,95.15198132274034,0,7125,7175
400.18,0.554616984954482,399.0,401.0,401.98,0.4237924020083418,401.0,403.0,5.389087296526011,7.6457660250900945,0.0,149.8697351035225,1.5,147.6377190864507,0,7150,7200
400.04,0.63118935352238,399.0,401.0,401.98,0.31559467676119,401.0,403.0,4.310660171779821,6.85880520815624,0.0,116.92679333668566,2.5,60.93698179601556,0,7175,7225
399.14,0.6931089380465383,398.0,400.0,402.28,0.44899888641287294,402.0,403.0,2.7071067811865475,5.492865634188935,0.0,62.5,6.0,65.7369384575499,0,7200,7250
398.0,1.019803902718557,396.0,399.0,399.38,6.743559890740202,381.0,403.0,14.04998006630392,24.6114416509164,0.0,98.82117688026186,0.5,455.36244755072687,0,7225,7275
396.58,1.0970870521521983,395.0,399.0,398.1,7.692203845452875,381.0,404.0,24.344842215557595,28.413529479802484,-3.125,118.95541444171425,2.0,2204.1252772124444,0,7250,7300
395.9,0.3,395.0,396.0,401.9,4.912229636326054,383.0,404.0,14.251968930440226,23.251481277668454,0.0,93.75,0.5,341.62758413540087,0,7275,7325
396.84,1.3169662106523463,395.0,400.0,386.4,20.120636172845032,355.0,404.0,35.02435042838701,41.2482712009794,-15.625,133.50005852058644,1.0,3964.3928144573047,0,7300,7350
397.86,1.1315476127852508,395.0,400.0,382.78,17.821660977585672,355.0,402.0,48.4590268132774,39.66859866834297,0.0,168.28640022295326,1.0,2956.7723548214917,0,7325,7375
398.16,0.5782732917920383,397.0,399.0,399.5,5.883026432033091,376.0,403.0,16.920830100356035,28.249964755993684,3.125,122.99167908846516,0.5,435.85153504192857,0,7350,7400
398.2,0.4,398.0,399.0,402.56,0.4963869458396343,402.0,403.0,4.560660171779821,6.45758304612037,0.0,112.67347735824967,2.5,88.5736806563767,0,7375,7425
398.06,0.23748684174075835,398.0,399.0,402.88,0.3249615361854384,402.0,403.0,2.5606601717798214,5.562645007967032,0.0,93.75,0.5,39.046266360403635,0,7400,7450
398.0,0.0,398.0,398.0,402.88,0.3249615361854384,402.0,403.0,1.0,3.391164991562634,0.0,0.0,4.0,40.46827643008929,0,7425,7475
398.0,0.0,398.0,398.0,402.88,0.3249615361854384,402.0,403.0,1.0,3.391164991562634,0.0,0.0,0.5,4.895964103879405,0,7450,7500
397.84,0.36660605559646714,397.0,398.0,403.04,0.19595917942265423,403.0,404.0,0.8535533905932737,3.4309541835190287,0.0,44.19417382415922,0.5,6.540234736001943,0,7475,7525
397.34,0.4737087712930805,397.0,398.0,403.04,0.19595917942265423,403.0,404.0,0.8535533905932737,3.4309541835190287,0.0,44.19417382415922,1.0,32.87929612973008,0,7500,7550
397.44,0.4963869458396343,397.0,398.0,403.26,0.4386342439892262,403.0,404.0,3.0,5.338539126015656,0.0,62.5,3.5,57.08113313007764,0,7525,7575
397.98,0.42379240200834184,397.0,399.0,403.26,0.4386342439892261,403.0,404.0,4.0,5.830951894845301,0.0,88.38834764831844,4.0,81.3992528637697,0,7550,7600
398.04,0.34409301068170506,397.0,399.0,403.0,0.0,403.0,403.0,1.5,4.06201920231798,3.125,85.52457614627505,0.5,12.588048822028354,0,7575,7625
397.92,0.2712931993250107,397.0,398.0,403.0,0.0,403.0,403.0,0.5,2.449489742783178,0.0,44.19417382415922,0.5,0.6984690923841744,0,7600,7650
397.96,0.39799497484264795,397.0,399.0,403.06,0.23748684174075835,403.0,404.0,3.5,5.612486080160912,0.0,93.75,0.5,83.17354280138274,0,7625,7675
398.32,0.5075431016179809,397.0,399.0,402.78,0.5399999999999999,402.0,404.0,4.664213562373095,7.079555907299192,-15.625,122.03515118604147,1.0,74.83144283556597,0,7650,7700
398.32,0.5075431016179808,397.0,399.0,402.68,0.46647615158762407,402.0,403.0,2.767766952966369,6.007450881535966,0.0,103.64452469860625,1.5,73.28484383762628,0,7675,7725
398.1,0.412310562561766,397.0,399.0,401.24,4.174014853830781,387.0,403.0,10.230430496842395,17.63415129370498,0.0,108.25317547305482,0.5,207.8953029302193,0,7700,7750
401.46,3.459537541348554,397.0,406.0,397.74,5.13735340423452,387.0,403.0,16.777158646122007,18.365101354548894,0.0,125.0,0.5,923.5130058645665,0,7725,7775
405.4,1.0392304845413265,401.0,406.0,397.96,3.560674093482862,387.0,400.0,7.857388321059433,12.53042093355522,-12.5,61.237243569579455,0.5,166.75540178415275,0,7750,7800
406.0,0.0,406.0,406.0,400.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7775,7825
406.0,0.0,406.0,406.0,400.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7800,7850
406.0,0.0,406.0,406.0,400.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7825,7875
406.0,0.0,406.0,406.0,400.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7850,7900
406.0,0.0,406.0,406.0,400.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7875,7925
406.0,0.0,406.0,406.0,400.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7900,7950
406.0,0.0,406.0,406.0,400.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7925,7975
406.0,0.0,406.0,406.0,400.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7950,8000
406.0,0.0,406.0,406.0,400.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7975,8025
406.0,0.0,406.0,406.0,400.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8000,8050
406.0,0.0,406.0,406.0,400.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8025,8075
